NAME,GS<br> follow link to MSigDB,GS DETAILS,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,LEADING EDGE,
GO_RESPONSE_TO_VITAMIN,GO_RESPONSE_TO_VITAMIN,,72,0.25225103,0.95624524,0.46893787,0.90144306,1.0,4350,"tags=40%, list=27%, signal=55%",
GO_TRANSCRIPTION_COACTIVATOR_BINDING,GO_TRANSCRIPTION_COACTIVATOR_BINDING,,19,0.3122666,0.95609,0.47619048,0.90131533,1.0,2982,"tags=32%, list=19%, signal=39%",
GO_ROOF_OF_MOUTH_DEVELOPMENT,GO_ROOF_OF_MOUTH_DEVELOPMENT,,81,0.24031664,0.9560725,0.338843,0.90080947,1.0,3403,"tags=31%, list=21%, signal=39%",
PID_INTEGRIN5_PATHWAY,PID_INTEGRIN5_PATHWAY,,15,0.3930569,0.95596623,0.43887776,0.9006893,1.0,598,"tags=20%, list=4%, signal=21%",
GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,GO_NEGATIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT,,29,0.29505047,0.9557213,0.48770493,0.900816,1.0,5478,"tags=52%, list=34%, signal=78%",
GO_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,GO_REGULATION_OF_IMMUNOGLOBULIN_PRODUCTION,,42,0.2846244,0.9555044,0.4516129,0.90096927,1.0,4410,"tags=40%, list=27%, signal=56%",
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,,33,0.32526955,0.95539427,0.47534516,0.90063953,1.0,5839,"tags=52%, list=36%, signal=81%",
GO_REGULATION_OF_T_CELL_ACTIVATION,GO_REGULATION_OF_T_CELL_ACTIVATION,,193,0.21352783,0.95487416,0.52138495,0.9015459,1.0,3837,"tags=26%, list=24%, signal=34%",
PID_P53_REGULATION_PATHWAY,PID_P53_REGULATION_PATHWAY,,55,0.27700412,0.9542182,0.51004016,0.90289336,1.0,2343,"tags=25%, list=15%, signal=30%",
GO_REGULATION_OF_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,GO_REGULATION_OF_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,,33,0.271132,0.95407504,0.55397147,0.90267473,1.0,2246,"tags=21%, list=14%, signal=25%",
REACTOME_AUTOPHAGY,REACTOME_AUTOPHAGY,,103,0.19678995,0.9537045,0.30661324,0.90305805,1.0,3172,"tags=23%, list=20%, signal=29%",
GO_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,GO_POSITIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,,44,0.24606554,0.9528646,0.46019417,0.9044922,1.0,4416,"tags=43%, list=28%, signal=59%",
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS,GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS,,92,0.25001687,0.9525615,0.45929018,0.9044859,1.0,2950,"tags=24%, list=18%, signal=29%",
GO_SUMO_TRANSFERASE_ACTIVITY,GO_SUMO_TRANSFERASE_ACTIVITY,,19,0.278166,0.9524324,0.49896482,0.9043895,1.0,5251,"tags=42%, list=33%, signal=62%",
GO_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM,GO_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM,,162,0.25217944,0.95206624,0.5281837,0.90438527,1.0,3961,"tags=34%, list=25%, signal=45%",
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,,168,0.22386856,0.9518732,0.36625513,0.90429765,1.0,5397,"tags=42%, list=34%, signal=63%",
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS,REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS,,17,0.44777453,0.9505183,0.56827307,0.9064011,1.0,4739,"tags=41%, list=30%, signal=58%",
GO_INTERCELLULAR_BRIDGE,GO_INTERCELLULAR_BRIDGE,,55,0.21467419,0.9503026,0.54989386,0.9063259,1.0,4717,"tags=36%, list=29%, signal=51%",
GO_ENDOTHELIAL_CELL_DEVELOPMENT,GO_ENDOTHELIAL_CELL_DEVELOPMENT,,51,0.26026466,0.9500698,0.4235537,0.9066444,1.0,2096,"tags=27%, list=13%, signal=31%",
REACTOME_METABOLISM_OF_STEROIDS,REACTOME_METABOLISM_OF_STEROIDS,,117,0.22574386,0.9494148,0.475,0.907965,1.0,5263,"tags=42%, list=33%, signal=62%",
GO_ANIMAL_ORGAN_REGENERATION,GO_ANIMAL_ORGAN_REGENERATION,,64,0.3311268,0.9492826,0.5908142,0.90774566,1.0,3481,"tags=44%, list=22%, signal=56%",
GO_TETRAPYRROLE_BIOSYNTHETIC_PROCESS,GO_TETRAPYRROLE_BIOSYNTHETIC_PROCESS,,25,0.36817467,0.9492189,0.3875502,0.9073954,1.0,6971,"tags=64%, list=43%, signal=113%",
GO_RESPONSE_TO_INTERFERON_GAMMA,GO_RESPONSE_TO_INTERFERON_GAMMA,,135,0.27160576,0.9488415,0.4487705,0.9077162,1.0,3826,"tags=31%, list=24%, signal=41%",
GO_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION,GO_NEGATIVE_REGULATION_OF_VIRAL_TRANSCRIPTION,,19,0.30703247,0.94814134,0.37995824,0.90920544,1.0,1831,"tags=21%, list=11%, signal=24%",
GO_BASAL_PART_OF_CELL,GO_BASAL_PART_OF_CELL,,39,0.24405785,0.94728494,0.5132383,0.91052717,1.0,3097,"tags=31%, list=19%, signal=38%",
GO_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,GO_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS,,31,0.36116257,0.9471853,0.4572025,0.9105174,1.0,5731,"tags=61%, list=36%, signal=95%",
GO_REPRESSING_TRANSCRIPTION_FACTOR_BINDING,GO_REPRESSING_TRANSCRIPTION_FACTOR_BINDING,,65,0.22987095,0.9471146,0.4798387,0.91021204,1.0,4741,"tags=35%, list=30%, signal=50%",
GO_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,GO_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,,50,0.23417296,0.9470958,0.68359375,0.9097683,1.0,4229,"tags=32%, list=26%, signal=43%",
GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS,GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS,,51,0.36579004,0.94664234,0.5407098,0.91020155,1.0,5992,"tags=53%, list=37%, signal=84%",
REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM,,15,0.32167813,0.94647944,0.4612326,0.9099982,1.0,2365,"tags=20%, list=15%, signal=23%",
GO_ATP_DEPENDENT_DNA_HELICASE_ACTIVITY,GO_ATP_DEPENDENT_DNA_HELICASE_ACTIVITY,,36,0.34392276,0.9459279,0.47530866,0.91075927,1.0,4755,"tags=47%, list=30%, signal=67%",
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,,37,0.30804873,0.94544226,0.5908142,0.91142935,1.0,4068,"tags=38%, list=25%, signal=51%",
GO_SERINE_HYDROLASE_ACTIVITY,GO_SERINE_HYDROLASE_ACTIVITY,,95,0.24752864,0.94501626,0.28225806,0.91172117,1.0,3165,"tags=25%, list=20%, signal=31%",
GO_FORMATION_OF_PRIMARY_GERM_LAYER,GO_FORMATION_OF_PRIMARY_GERM_LAYER,,94,0.28756744,0.94476503,0.5803758,0.9118418,1.0,4653,"tags=38%, list=29%, signal=54%",
GO_ENHANCER_BINDING,GO_ENHANCER_BINDING,,107,0.22760822,0.9446107,0.7678208,0.911632,1.0,3268,"tags=26%, list=20%, signal=33%",
GO_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,GO_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,,127,0.19840936,0.94433606,0.48906562,0.91161805,1.0,4227,"tags=30%, list=26%, signal=40%",
GO_E_BOX_BINDING,GO_E_BOX_BINDING,,43,0.24097992,0.944097,0.47540984,0.9115062,1.0,4709,"tags=40%, list=29%, signal=56%",
GO_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,GO_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,,42,0.2842294,0.94403106,0.5383065,0.9111458,1.0,4825,"tags=45%, list=30%, signal=65%",
GO_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS,GO_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS,,67,0.27542743,0.9436211,0.5891784,0.91174644,1.0,4032,"tags=40%, list=25%, signal=54%",
GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,,100,0.23951945,0.9435021,0.56607497,0.9115475,1.0,4375,"tags=33%, list=27%, signal=45%",
GO_PHOSPHOLIPID_CATABOLIC_PROCESS,GO_PHOSPHOLIPID_CATABOLIC_PROCESS,,29,0.30938396,0.9432848,0.5761719,0.9116343,1.0,3342,"tags=34%, list=21%, signal=43%",
GO_R_SMAD_BINDING,GO_R_SMAD_BINDING,,21,0.24212015,0.9428128,0.57200813,0.9122226,1.0,2655,"tags=24%, list=17%, signal=28%",
GO_PERICENTRIOLAR_MATERIAL,GO_PERICENTRIOLAR_MATERIAL,,20,0.41110858,0.9426811,0.51031893,0.9121859,1.0,3702,"tags=45%, list=23%, signal=58%",
GO_PROTEIN_QUALITY_CONTROL_FOR_MISFOLDED_OR_INCOMPLETELY_SYNTHESIZED_PROTEINS,GO_PROTEIN_QUALITY_CONTROL_FOR_MISFOLDED_OR_INCOMPLETELY_SYNTHESIZED_PROTEINS,,25,0.31288636,0.94259644,0.56827307,0.91184354,1.0,2463,"tags=24%, list=15%, signal=28%",
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,,56,0.27684018,0.94227755,0.47530866,0.91197115,1.0,5762,"tags=57%, list=36%, signal=89%",
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,,95,0.2776878,0.94182736,0.57637477,0.9121344,1.0,5394,"tags=47%, list=34%, signal=71%",
GO_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,GO_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,,167,0.22397459,0.9417705,0.58433735,0.9116817,1.0,4917,"tags=40%, list=31%, signal=57%",
PID_RHOA_PATHWAY,PID_RHOA_PATHWAY,,42,0.2124937,0.9415859,0.651357,0.9115964,1.0,3539,"tags=26%, list=22%, signal=34%",
GO_RNA_POLYMERASE_III_COMPLEX,GO_RNA_POLYMERASE_III_COMPLEX,,17,0.3700259,0.9406937,0.5908142,0.91281307,1.0,5763,"tags=65%, list=36%, signal=101%",
GO_REGULATION_OF_T_CELL_DIFFERENTIATION,GO_REGULATION_OF_T_CELL_DIFFERENTIATION,,90,0.2518778,0.94065326,0.5068493,0.91243356,1.0,3828,"tags=30%, list=24%, signal=39%",
GO_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,GO_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,,61,0.22541739,0.9406439,0.57654077,0.91193664,1.0,4026,"tags=28%, list=25%, signal=37%",
GO_BONE_GROWTH,GO_BONE_GROWTH,,41,0.3497786,0.9405948,0.7035491,0.91151226,1.0,2642,"tags=29%, list=16%, signal=35%",
REACTOME_MICRORNA_MIRNA_BIOGENESIS,REACTOME_MICRORNA_MIRNA_BIOGENESIS,,24,0.29664072,0.94040114,0.57028115,0.9114552,1.0,5762,"tags=54%, list=36%, signal=84%",
GO_STEROID_DEHYDROGENASE_ACTIVITY_ACTING_ON_THE_CH_OH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR,GO_STEROID_DEHYDROGENASE_ACTIVITY_ACTING_ON_THE_CH_OH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR,,17,0.33807653,0.940396,0.5621415,0.9109597,1.0,5687,"tags=59%, list=35%, signal=91%",
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,KEGG_DRUG_METABOLISM_OTHER_ENZYMES,,20,0.37672704,0.94033295,0.5626243,0.91053236,1.0,6439,"tags=60%, list=40%, signal=100%",
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING,,63,0.25001258,0.9402342,0.6946721,0.91032755,1.0,466,"tags=11%, list=3%, signal=11%",
GO_MONONUCLEAR_CELL_DIFFERENTIATION,GO_MONONUCLEAR_CELL_DIFFERENTIATION,,28,0.31603557,0.93986374,0.4527559,0.9106141,1.0,1876,"tags=25%, list=12%, signal=28%",
GO_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_I_PROMOTER,GO_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_I_PROMOTER,,29,0.31197822,0.9397683,0.50931674,0.9103741,1.0,5762,"tags=59%, list=36%, signal=91%",
GO_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,GO_NEGATIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,,19,0.36341247,0.9392519,0.4858871,0.91124856,1.0,5499,"tags=53%, list=34%, signal=80%",
GO_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,GO_NEGATIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,,18,0.3156652,0.9391936,0.296,0.9108282,1.0,3705,"tags=28%, list=23%, signal=36%",
GO_NEGATIVE_REGULATION_OF_BINDING,GO_NEGATIVE_REGULATION_OF_BINDING,,135,0.2007616,0.9390552,0.5728347,0.9106963,1.0,4034,"tags=28%, list=25%, signal=37%",
PID_SYNDECAN_4_PATHWAY,PID_SYNDECAN_4_PATHWAY,,26,0.34341106,0.9388942,0.4679487,0.91056716,1.0,2744,"tags=31%, list=17%, signal=37%",
GO_ENDORIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS,GO_ENDORIBONUCLEASE_ACTIVITY_PRODUCING_5_PHOSPHOMONOESTERS,,27,0.32270813,0.9388131,0.3875502,0.91011846,1.0,5577,"tags=52%, list=35%, signal=79%",
GO_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS,GO_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS,,36,0.28459436,0.9383285,0.4632207,0.9106508,1.0,2789,"tags=31%, list=17%, signal=37%",
GO_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,GO_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE,,63,0.28372994,0.9375942,0.5803758,0.9117814,1.0,4410,"tags=37%, list=27%, signal=50%",
GO_MEDIATOR_COMPLEX,GO_MEDIATOR_COMPLEX,,36,0.2506124,0.93736464,0.47117296,0.91171455,1.0,4525,"tags=33%, list=28%, signal=46%",
GO_STEROL_HOMEOSTASIS,GO_STEROL_HOMEOSTASIS,,52,0.24678661,0.93721795,0.48686868,0.9116338,1.0,4850,"tags=35%, list=30%, signal=49%",
GO_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR,GO_POSITIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR,,25,0.28506947,0.93717206,0.5126051,0.9111597,1.0,4501,"tags=40%, list=28%, signal=55%",
GO_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN,GO_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN,,36,0.27007967,0.93690914,0.3554217,0.9110273,1.0,4680,"tags=42%, list=29%, signal=59%",
GO_MELANIN_BIOSYNTHETIC_PROCESS,GO_MELANIN_BIOSYNTHETIC_PROCESS,,20,0.3615738,0.93675464,0.41333333,0.91081685,1.0,2063,"tags=30%, list=13%, signal=34%",
GO_EPIDERMAL_CELL_DIFFERENTIATION,GO_EPIDERMAL_CELL_DIFFERENTIATION,,133,0.2452659,0.9364655,0.693837,0.9110682,1.0,5221,"tags=46%, list=33%, signal=67%",
PID_ERA_GENOMIC_PATHWAY,PID_ERA_GENOMIC_PATHWAY,,57,0.2452075,0.9352444,0.48080808,0.91320306,1.0,5400,"tags=49%, list=34%, signal=74%",
PID_HIV_NEF_PATHWAY,PID_HIV_NEF_PATHWAY,,31,0.28296015,0.9352404,0.4551148,0.9127111,1.0,6282,"tags=42%, list=39%, signal=69%",
GO_PRENYLTRANSFERASE_ACTIVITY,GO_PRENYLTRANSFERASE_ACTIVITY,,15,0.40296978,0.93501157,0.61157024,0.91284454,1.0,6068,"tags=53%, list=38%, signal=86%",
GO_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,GO_NEGATIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,,188,0.25549987,0.9349874,0.4676409,0.91238564,1.0,4700,"tags=38%, list=29%, signal=53%",
GO_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION,GO_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION,,33,0.28696272,0.9347584,0.6731898,0.9127262,1.0,5053,"tags=39%, list=31%, signal=57%",
REACTOME_HATS_ACETYLATE_HISTONES,REACTOME_HATS_ACETYLATE_HISTONES,,82,0.23709074,0.93452424,0.5311871,0.9129198,1.0,2007,"tags=18%, list=13%, signal=21%",
REACTOME_SIGNALING_BY_HEDGEHOG,REACTOME_SIGNALING_BY_HEDGEHOG,,137,0.18347025,0.9344852,0.5803758,0.91252625,1.0,4231,"tags=34%, list=26%, signal=46%",
GO_FATTY_ACID_BIOSYNTHETIC_PROCESS,GO_FATTY_ACID_BIOSYNTHETIC_PROCESS,,111,0.26102304,0.93443525,0.78313255,0.912161,1.0,5010,"tags=41%, list=31%, signal=60%",
PID_FRA_PATHWAY,PID_FRA_PATHWAY,,32,0.37861302,0.93441194,0.49686846,0.9116711,1.0,4804,"tags=50%, list=30%, signal=71%",
GO_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,GO_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,,196,0.21334311,0.9342366,0.5450902,0.91147625,1.0,4267,"tags=32%, list=27%, signal=43%",
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,,15,0.37944406,0.9336557,0.4980695,0.91245276,1.0,958,"tags=27%, list=6%, signal=28%",
GO_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,GO_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS,,77,0.24145685,0.9336547,0.5590551,0.9119641,1.0,2815,"tags=23%, list=18%, signal=28%",
KEGG_OTHER_GLYCAN_DEGRADATION,KEGG_OTHER_GLYCAN_DEGRADATION,,15,0.4631181,0.9334539,0.50840336,0.9117743,1.0,958,"tags=27%, list=6%, signal=28%",
GO_HEAT_SHOCK_PROTEIN_BINDING,GO_HEAT_SHOCK_PROTEIN_BINDING,,105,0.22237991,0.93341863,0.71283096,0.9113549,1.0,5320,"tags=46%, list=33%, signal=68%",
GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,,48,0.2651645,0.9331461,0.4676409,0.9114807,1.0,3908,"tags=42%, list=24%, signal=55%",
KEGG_LEISHMANIA_INFECTION,KEGG_LEISHMANIA_INFECTION,,44,0.2751113,0.933041,0.50409836,0.91127086,1.0,2002,"tags=23%, list=12%, signal=26%",
PID_SYNDECAN_2_PATHWAY,PID_SYNDECAN_2_PATHWAY,,29,0.27988407,0.9329592,0.6446281,0.9110919,1.0,4543,"tags=38%, list=28%, signal=53%",
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION,GO_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION,,20,0.37808883,0.9329027,0.51148224,0.91072565,1.0,1588,"tags=25%, list=10%, signal=28%",
GO_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS,GO_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS,,122,0.21818516,0.93285686,0.54435486,0.91036785,1.0,4091,"tags=29%, list=25%, signal=38%",
REACTOME_LAMININ_INTERACTIONS,REACTOME_LAMININ_INTERACTIONS,,30,0.42393178,0.93260163,0.5803758,0.9105209,1.0,3095,"tags=33%, list=19%, signal=41%",
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING,,69,0.23623815,0.9324836,0.4244186,0.9102818,1.0,2759,"tags=28%, list=17%, signal=33%",
GO_REGULATION_OF_NEUTROPHIL_MIGRATION,GO_REGULATION_OF_NEUTROPHIL_MIGRATION,,20,0.2946295,0.93243164,0.44573644,0.90991396,1.0,5699,"tags=60%, list=35%, signal=93%",
GO_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION,GO_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION,,44,0.30008668,0.93234926,0.55397147,0.90955466,1.0,2098,"tags=23%, list=13%, signal=26%",
GO_REGULATION_OF_PROTEIN_MATURATION,GO_REGULATION_OF_PROTEIN_MATURATION,,45,0.23514341,0.93223226,0.5927419,0.9094419,1.0,5242,"tags=42%, list=33%, signal=63%",
KEGG_STARCH_AND_SUCROSE_METABOLISM,KEGG_STARCH_AND_SUCROSE_METABOLISM,,23,0.29614264,0.9317582,0.50300604,0.90985924,1.0,4830,"tags=39%, list=30%, signal=56%",
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,,37,0.24679929,0.931703,0.57113403,0.90948915,1.0,1118,"tags=14%, list=7%, signal=14%",
GO_HUMORAL_IMMUNE_RESPONSE,GO_HUMORAL_IMMUNE_RESPONSE,,83,0.28703952,0.93147755,0.6633065,0.9094849,1.0,4543,"tags=40%, list=28%, signal=55%",
GO_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION,GO_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION,,55,0.2463643,0.931113,0.71062994,0.90989923,1.0,5499,"tags=51%, list=34%, signal=77%",
GO_GTP_DEPENDENT_PROTEIN_BINDING,GO_GTP_DEPENDENT_PROTEIN_BINDING,,20,0.32064903,0.93106055,0.58225507,0.90953124,1.0,1569,"tags=20%, list=10%, signal=22%",
GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_ENDONUCLEOLYTIC,GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_ENDONUCLEOLYTIC,,65,0.34618396,0.93096644,0.3875502,0.9092231,1.0,6261,"tags=60%, list=39%, signal=98%",
GO_GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,GO_GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS,,15,0.30588153,0.9304524,0.44285715,0.90962327,1.0,295,"tags=13%, list=2%, signal=14%",
GO_MANGANESE_ION_BINDING,GO_MANGANESE_ION_BINDING,,52,0.25032744,0.93038553,0.49586776,0.9092154,1.0,3588,"tags=27%, list=22%, signal=35%",
HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,,141,0.25513873,0.93027264,0.55397147,0.9089545,1.0,3926,"tags=33%, list=24%, signal=44%",
GO_CELLULAR_LIPID_CATABOLIC_PROCESS,GO_CELLULAR_LIPID_CATABOLIC_PROCESS,,165,0.21769576,0.9298864,0.5042017,0.9090974,1.0,3419,"tags=27%, list=21%, signal=34%",
GO_CELLULAR_BIOGENIC_AMINE_METABOLIC_PROCESS,GO_CELLULAR_BIOGENIC_AMINE_METABOLIC_PROCESS,,38,0.24406418,0.9294461,0.72692305,0.9097878,1.0,1463,"tags=18%, list=9%, signal=20%",
GO_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,GO_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,,71,0.24504833,0.92941564,0.5531496,0.909339,1.0,3909,"tags=38%, list=24%, signal=50%",
PID_P53_DOWNSTREAM_PATHWAY,PID_P53_DOWNSTREAM_PATHWAY,,123,0.27692637,0.92933923,0.5908142,0.90899247,1.0,3664,"tags=37%, list=23%, signal=47%",
GO_SECONDARY_PALATE_DEVELOPMENT,GO_SECONDARY_PALATE_DEVELOPMENT,,21,0.30755898,0.9281209,0.5905512,0.91109,1.0,913,"tags=24%, list=6%, signal=25%",
GO_CELL_CELL_JUNCTION_ORGANIZATION,GO_CELL_CELL_JUNCTION_ORGANIZATION,,123,0.23802057,0.9280257,0.48622048,0.91078395,1.0,1950,"tags=24%, list=12%, signal=27%",
GO_RESPONSE_TO_OSMOTIC_STRESS,GO_RESPONSE_TO_OSMOTIC_STRESS,,67,0.2727222,0.92781204,0.4612326,0.91082096,1.0,2713,"tags=27%, list=17%, signal=32%",
GO_POSITIVE_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS,GO_POSITIVE_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS,,27,0.3288629,0.9276965,0.49579832,0.91063523,1.0,2655,"tags=26%, list=17%, signal=31%",
GO_B_CELL_ACTIVATION,GO_B_CELL_ACTIVATION,,158,0.24237084,0.9275104,0.5803213,0.9104856,1.0,4995,"tags=41%, list=31%, signal=59%",
PID_ARF6_DOWNSTREAM_PATHWAY,PID_ARF6_DOWNSTREAM_PATHWAY,,15,0.28795522,0.92732716,0.45252526,0.9102966,1.0,4268,"tags=33%, list=27%, signal=45%",
GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION,,32,0.31773007,0.92716277,0.5604839,0.91019607,1.0,4825,"tags=47%, list=30%, signal=67%",
GO_SPECIFIC_GRANULE_MEMBRANE,GO_SPECIFIC_GRANULE_MEMBRANE,,64,0.29530275,0.92694986,0.38170975,0.91058195,1.0,4263,"tags=36%, list=27%, signal=49%",
