NAME,GS<br> follow link to MSigDB,GS DETAILS,SIZE,ES,NES,NOM p-val,FDR q-val,FWER p-val,RANK AT MAX,LEADING EDGE,
REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE,,89,-0.24188937,-1.0592294,0.23391813,0.7437736,1.0,3483,"tags=26%, list=22%, signal=33%",
GO_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,GO_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,,62,-0.30418026,-1.0591655,0.2765073,0.7434358,1.0,2584,"tags=26%, list=16%, signal=31%",
GO_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS,GO_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS,,107,-0.26889226,-1.0590786,0.4710579,0.74306977,1.0,3125,"tags=27%, list=19%, signal=33%",
GO_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS,GO_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS,,76,-0.25979173,-1.0588322,0.3976834,0.74302316,1.0,1576,"tags=16%, list=10%, signal=17%",
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,,90,-0.2725617,-1.0576239,0.38326848,0.7448795,1.0,3253,"tags=30%, list=20%, signal=37%",
GO_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,GO_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS,,83,-0.39251542,-1.0574578,0.4903846,0.7446857,1.0,4128,"tags=52%, list=26%, signal=69%",
REACTOME_SIGNALING_BY_ERBB4,REACTOME_SIGNALING_BY_ERBB4,,52,-0.3337481,-1.0565631,0.49105367,0.74614346,1.0,3579,"tags=37%, list=22%, signal=47%",
GO_PHOSPHOLIPID_TRANSPORTER_ACTIVITY,GO_PHOSPHOLIPID_TRANSPORTER_ACTIVITY,,55,-0.2851691,-1.0558791,0.3840156,0.74714935,1.0,1729,"tags=18%, list=11%, signal=20%",
PID_S1P_S1P3_PATHWAY,PID_S1P_S1P3_PATHWAY,,27,-0.35226923,-1.0548345,0.41616163,0.748354,1.0,4376,"tags=52%, list=27%, signal=71%",
REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT,REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT,,26,-0.3077617,-1.054515,0.20328543,0.74862957,1.0,3609,"tags=31%, list=22%, signal=40%",
GO_NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY,GO_NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY,,43,-0.25372458,-1.0544163,0.5010395,0.74844813,1.0,3396,"tags=35%, list=21%, signal=44%",
GO_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT,GO_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT,,58,-0.24207744,-1.0540955,0.32163742,0.74869496,1.0,3792,"tags=31%, list=24%, signal=40%",
GO_MEMBRANE_BIOGENESIS,GO_MEMBRANE_BIOGENESIS,,35,-0.3573048,-1.0530846,0.39562625,0.74974215,1.0,3291,"tags=43%, list=20%, signal=54%",
GO_POSITIVE_REGULATION_OF_P38MAPK_CASCADE,GO_POSITIVE_REGULATION_OF_P38MAPK_CASCADE,,23,-0.28582442,-1.0530561,0.29887217,0.74927384,1.0,1839,"tags=22%, list=11%, signal=25%",
REACTOME_INTERLEUKIN_17_SIGNALING,REACTOME_INTERLEUKIN_17_SIGNALING,,67,-0.23147117,-1.0528594,0.18962076,0.7489605,1.0,3088,"tags=24%, list=19%, signal=29%",
GO_CLATHRIN_COATED_ENDOCYTIC_VESICLE,GO_CLATHRIN_COATED_ENDOCYTIC_VESICLE,,42,-0.34154522,-1.0526197,0.414,0.7489245,1.0,4133,"tags=45%, list=26%, signal=61%",
GO_INTERCALATED_DISC,GO_INTERCALATED_DISC,,46,-0.27529368,-1.0522915,0.26229507,0.74904835,1.0,3584,"tags=39%, list=22%, signal=50%",
GO_DOPAMINE_METABOLIC_PROCESS,GO_DOPAMINE_METABOLIC_PROCESS,,20,-0.42208278,-1.052018,0.41393444,0.7491201,1.0,2559,"tags=35%, list=16%, signal=42%",
GO_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,GO_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION,,42,-0.27227914,-1.0520015,0.497006,0.7486168,1.0,3264,"tags=33%, list=20%, signal=42%",
GO_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS,GO_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS,,27,-0.34954718,-1.0514935,0.28517824,0.74910307,1.0,4583,"tags=48%, list=29%, signal=67%",
GO_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,GO_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION,,17,-0.43624318,-1.0511538,0.41098484,0.7492541,1.0,4269,"tags=59%, list=27%, signal=80%",
GO_PDZ_DOMAIN_BINDING,GO_PDZ_DOMAIN_BINDING,,75,-0.27303687,-1.0510725,0.1987315,0.74905413,1.0,4558,"tags=41%, list=28%, signal=57%",
PID_FGF_PATHWAY,PID_FGF_PATHWAY,,48,-0.3253455,-1.0507629,0.42692307,0.7494977,1.0,4389,"tags=46%, list=27%, signal=63%",
GO_IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY,GO_IONOTROPIC_GLUTAMATE_RECEPTOR_ACTIVITY,,19,-0.5638828,-1.0496808,0.30722892,0.7517093,1.0,2681,"tags=68%, list=17%, signal=82%",
GO_NEGATIVE_REGULATION_OF_HEART_CONTRACTION,GO_NEGATIVE_REGULATION_OF_HEART_CONTRACTION,,18,-0.393731,-1.0496627,0.28429425,0.75120664,1.0,4258,"tags=44%, list=27%, signal=60%",
GO_INNERVATION,GO_INNERVATION,,27,-0.36415,-1.0495945,0.32484075,0.7509444,1.0,3368,"tags=41%, list=21%, signal=51%",
REACTOME_MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE,REACTOME_MYD88_CASCADE_INITIATED_ON_PLASMA_MEMBRANE,,81,-0.22587296,-1.0493915,0.31936127,0.7508252,1.0,3483,"tags=26%, list=22%, signal=33%",
GO_RETINAL_GANGLION_CELL_AXON_GUIDANCE,GO_RETINAL_GANGLION_CELL_AXON_GUIDANCE,,19,-0.37380338,-1.0492183,0.36875,0.75078994,1.0,2497,"tags=37%, list=16%, signal=44%",
BIOCARTA_TGFB_PATHWAY,BIOCARTA_TGFB_PATHWAY,,19,-0.3215194,-1.048969,0.23565574,0.75079966,1.0,3918,"tags=47%, list=24%, signal=63%",
GO_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION,GO_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION,,18,-0.45137212,-1.0489497,0.41142857,0.75029916,1.0,2988,"tags=39%, list=19%, signal=48%",
GO_DIGESTIVE_SYSTEM_PROCESS,GO_DIGESTIVE_SYSTEM_PROCESS,,61,-0.30580235,-1.0489053,0.31299213,0.7498458,1.0,2209,"tags=25%, list=14%, signal=28%",
GO_MAP_KINASE_KINASE_KINASE_ACTIVITY,GO_MAP_KINASE_KINASE_KINASE_ACTIVITY,,23,-0.39718074,-1.0483084,0.3264463,0.75080675,1.0,2872,"tags=30%, list=18%, signal=37%",
GO_MULTICELLULAR_ORGANISMAL_MOVEMENT,GO_MULTICELLULAR_ORGANISMAL_MOVEMENT,,39,-0.3866229,-1.0481026,0.21153846,0.75088984,1.0,1689,"tags=26%, list=11%, signal=29%",
GO_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_BINDING,GO_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_BINDING,,25,-0.2918507,-1.0479485,0.3125,0.7509871,1.0,2826,"tags=28%, list=18%, signal=34%",
GO_AUTOPHAGOSOME_ORGANIZATION,GO_AUTOPHAGOSOME_ORGANIZATION,,92,-0.2549473,-1.0477662,0.40808082,0.75096685,1.0,4912,"tags=42%, list=31%, signal=61%",
GO_ACTOMYOSIN_STRUCTURE_ORGANIZATION,GO_ACTOMYOSIN_STRUCTURE_ORGANIZATION,,161,-0.28404415,-1.0476397,0.3,0.75080687,1.0,4253,"tags=42%, list=26%, signal=56%",
GO_ALCOHOL_BINDING,GO_ALCOHOL_BINDING,,65,-0.28030175,-1.0475012,0.3827957,0.7506359,1.0,1818,"tags=20%, list=11%, signal=22%",
REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,,24,-0.36122307,-1.0472836,0.39703155,0.7507427,1.0,4389,"tags=46%, list=27%, signal=63%",
GO_L_AMINO_ACID_TRANSPORT,GO_L_AMINO_ACID_TRANSPORT,,57,-0.33173364,-1.0471784,0.40754718,0.75058454,1.0,3119,"tags=33%, list=19%, signal=41%",
GO_DRUG_TRANSPORT,GO_DRUG_TRANSPORT,,157,-0.26001412,-1.046698,0.4203455,0.7515063,1.0,3119,"tags=27%, list=19%, signal=34%",
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT,,92,-0.23181543,-1.0463928,0.36916837,0.7515074,1.0,3235,"tags=28%, list=20%, signal=35%",
GO_NEURAL_CREST_CELL_MIGRATION,GO_NEURAL_CREST_CELL_MIGRATION,,50,-0.31409493,-1.0463511,0.41291586,0.7510125,1.0,2272,"tags=32%, list=14%, signal=37%",
GO_PHAGOSOME_ACIDIFICATION,GO_PHAGOSOME_ACIDIFICATION,,26,-0.3020006,-1.0461848,0.3550864,0.7507001,1.0,4666,"tags=50%, list=29%, signal=70%",
GO_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY,GO_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY,,73,-0.28000405,-1.0461696,0.29268292,0.75022924,1.0,3718,"tags=33%, list=23%, signal=43%",
GO_POLYOL_CATABOLIC_PROCESS,GO_POLYOL_CATABOLIC_PROCESS,,21,-0.29666266,-1.045905,0.35860655,0.75057685,1.0,3042,"tags=33%, list=19%, signal=41%",
GO_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,GO_POSITIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,,32,-0.29607576,-1.0455594,0.3840156,0.75099987,1.0,4583,"tags=44%, list=29%, signal=61%",
GO_DYNEIN_LIGHT_CHAIN_BINDING,GO_DYNEIN_LIGHT_CHAIN_BINDING,,22,-0.38794133,-1.0451297,0.33598408,0.75129515,1.0,3142,"tags=27%, list=20%, signal=34%",
GO_CARBOHYDRATE_HOMEOSTASIS,GO_CARBOHYDRATE_HOMEOSTASIS,,184,-0.24849567,-1.0448875,0.2027559,0.7513178,1.0,3843,"tags=34%, list=24%, signal=44%",
GO_RESPONSE_TO_CATECHOLAMINE,GO_RESPONSE_TO_CATECHOLAMINE,,32,-0.33813414,-1.0446959,0.22334003,0.7511768,1.0,4189,"tags=44%, list=26%, signal=59%",
GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,,74,-0.25818968,-1.0444033,0.41098484,0.75127625,1.0,3869,"tags=35%, list=24%, signal=46%",
GO_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS,GO_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS,,60,-0.29336554,-1.0442903,0.51945525,0.7509406,1.0,3769,"tags=33%, list=23%, signal=43%",
GO_PHOSPHORUS_OXYGEN_LYASE_ACTIVITY,GO_PHOSPHORUS_OXYGEN_LYASE_ACTIVITY,,16,-0.48048377,-1.0439739,0.32086614,0.7511151,1.0,3805,"tags=50%, list=24%, signal=65%",
GO_I_BAND,GO_I_BAND,,107,-0.4166815,-1.0421691,0.41098484,0.7545626,1.0,4334,"tags=53%, list=27%, signal=72%",
GO_POSITIVE_REGULATION_OF_ANION_TRANSPORT,GO_POSITIVE_REGULATION_OF_ANION_TRANSPORT,,33,-0.28003436,-1.0416411,0.37654322,0.7552624,1.0,1256,"tags=18%, list=8%, signal=20%",
GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,,25,-0.36354485,-1.0412148,0.3670103,0.75586665,1.0,2861,"tags=40%, list=18%, signal=49%",
GO_RHYTHMIC_BEHAVIOR,GO_RHYTHMIC_BEHAVIOR,,33,-0.31244197,-1.0407679,0.38445807,0.7566961,1.0,3080,"tags=30%, list=19%, signal=37%",
GO_GLYCOPROTEIN_METABOLIC_PROCESS,GO_GLYCOPROTEIN_METABOLIC_PROCESS,,119,-0.30735487,-1.0406157,0.4108818,0.75667053,1.0,4732,"tags=39%, list=29%, signal=54%",
GO_REGULATION_OF_HISTONE_DEACETYLATION,GO_REGULATION_OF_HISTONE_DEACETYLATION,,23,-0.3596233,-1.0402455,0.4165103,0.7572113,1.0,4544,"tags=43%, list=28%, signal=61%",
REACTOME_RORA_ACTIVATES_GENE_EXPRESSION,REACTOME_RORA_ACTIVATES_GENE_EXPRESSION,,18,-0.4265049,-1.0398501,0.3253493,0.7577111,1.0,2672,"tags=33%, list=17%, signal=40%",
PID_MTOR_4PATHWAY,PID_MTOR_4PATHWAY,,67,-0.2522993,-1.0397797,0.47809523,0.75736123,1.0,4104,"tags=36%, list=26%, signal=48%",
GO_REGULATION_OF_MONOOXYGENASE_ACTIVITY,GO_REGULATION_OF_MONOOXYGENASE_ACTIVITY,,39,-0.2754055,-1.0397644,0.40853658,0.7569041,1.0,3547,"tags=36%, list=22%, signal=46%",
GO_CELLULAR_RESPONSE_TO_GLUCAGON_STIMULUS,GO_CELLULAR_RESPONSE_TO_GLUCAGON_STIMULUS,,18,-0.4096999,-1.0395646,0.42382812,0.75691664,1.0,3658,"tags=50%, list=23%, signal=65%",
REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE,REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE,,20,-0.3786121,-1.038805,0.3207547,0.7582767,1.0,2650,"tags=35%, list=17%, signal=42%",
GO_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION,GO_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION,,25,-0.30787867,-1.0384556,0.41463414,0.75853497,1.0,2587,"tags=24%, list=16%, signal=29%",
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,,26,-0.35844168,-1.0383993,0.36024845,0.75821567,1.0,4529,"tags=54%, list=28%, signal=75%",
REACTOME_BMAL1:CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION,REACTOME_BMAL1:CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION,,25,-0.35528532,-1.03827,0.2992126,0.7580992,1.0,3520,"tags=36%, list=22%, signal=46%",
PID_CXCR4_PATHWAY,PID_CXCR4_PATHWAY,,83,-0.26754564,-1.038188,0.22047244,0.7577267,1.0,4389,"tags=40%, list=27%, signal=54%",
GO_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS,GO_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS,,117,-0.26219767,-1.0372565,0.39321357,0.75904447,1.0,3827,"tags=33%, list=24%, signal=43%",
BIOCARTA_IL2RB_PATHWAY,BIOCARTA_IL2RB_PATHWAY,,31,-0.28150383,-1.037014,0.39962476,0.7590045,1.0,4389,"tags=39%, list=27%, signal=53%",
HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,,150,-0.25526634,-1.0365505,0.375,0.7597412,1.0,3811,"tags=31%, list=24%, signal=40%",
GO_INTERLEUKIN_6_SECRETION,GO_INTERLEUKIN_6_SECRETION,,21,-0.3617812,-1.0364863,0.3030888,0.75939894,1.0,2801,"tags=29%, list=17%, signal=35%",
PID_TXA2PATHWAY,PID_TXA2PATHWAY,,41,-0.31412214,-1.0363194,0.27789047,0.7591244,1.0,1998,"tags=24%, list=12%, signal=28%",
GO_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION,GO_EYE_PHOTORECEPTOR_CELL_DIFFERENTIATION,,36,-0.30123645,-1.0348752,0.37632135,0.76166534,1.0,1389,"tags=19%, list=9%, signal=21%",
BIOCARTA_KERATINOCYTE_PATHWAY,BIOCARTA_KERATINOCYTE_PATHWAY,,43,-0.29936412,-1.034457,0.4814815,0.76206934,1.0,3088,"tags=23%, list=19%, signal=29%",
GO_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,GO_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,,22,-0.36362454,-1.0339559,0.28070176,0.7627692,1.0,2297,"tags=32%, list=14%, signal=37%",
GO_ACTIN_BASED_CELL_PROJECTION,GO_ACTIN_BASED_CELL_PROJECTION,,168,-0.27104622,-1.0336547,0.36614174,0.76306045,1.0,4009,"tags=36%, list=25%, signal=48%",
GO_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY,GO_PROTEIN_INSERTION_INTO_MITOCHONDRIAL_MEMBRANE_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY,,27,-0.26512182,-1.0336199,0.20467836,0.7626164,1.0,1041,"tags=15%, list=6%, signal=16%",
GO_SEQUESTERING_OF_CALCIUM_ION,GO_SEQUESTERING_OF_CALCIUM_ION,,95,-0.3137075,-1.0330671,0.43700787,0.76328105,1.0,4504,"tags=48%, list=28%, signal=67%",
GO_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GO_L_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,,47,-0.32315046,-1.0329422,0.40754718,0.7630163,1.0,3820,"tags=40%, list=24%, signal=53%",
GO_PHOSPHOLIPID_DEPHOSPHORYLATION,GO_PHOSPHOLIPID_DEPHOSPHORYLATION,,24,-0.3734764,-1.0328171,0.47379032,0.76275176,1.0,3042,"tags=38%, list=19%, signal=46%",
PID_EPHA2_FWD_PATHWAY,PID_EPHA2_FWD_PATHWAY,,19,-0.28587148,-1.0325269,0.32738096,0.7627504,1.0,735,"tags=16%, list=5%, signal=17%",
GO_POSITIVE_REGULATION_OF_COAGULATION,GO_POSITIVE_REGULATION_OF_COAGULATION,,18,-0.43755355,-1.0321807,0.39961013,0.76300365,1.0,2132,"tags=28%, list=13%, signal=32%",
GO_KILLING_OF_CELLS_OF_OTHER_ORGANISM,GO_KILLING_OF_CELLS_OF_OTHER_ORGANISM,,15,-0.3408306,-1.0318756,0.38416988,0.76339877,1.0,177,"tags=13%, list=1%, signal=13%",
GO_AUTOPHAGOSOME_MEMBRANE,GO_AUTOPHAGOSOME_MEMBRANE,,29,-0.302966,-1.0317539,0.3070707,0.7632322,1.0,4890,"tags=59%, list=30%, signal=84%",
GO_ATPASE_ACTIVITY_COUPLED_TO_MOVEMENT_OF_SUBSTANCES,GO_ATPASE_ACTIVITY_COUPLED_TO_MOVEMENT_OF_SUBSTANCES,,102,-0.2948657,-1.0314984,0.41732284,0.76317036,1.0,4109,"tags=34%, list=26%, signal=46%",
GO_LYSOPHOSPHOLIPASE_ACTIVITY,GO_LYSOPHOSPHOLIPASE_ACTIVITY,,15,-0.31951076,-1.0314261,0.3957935,0.7628545,1.0,366,"tags=13%, list=2%, signal=14%",
GO_PHAGOSOME_MATURATION,GO_PHAGOSOME_MATURATION,,41,-0.2633171,-1.0314223,0.39731285,0.7623657,1.0,4666,"tags=49%, list=29%, signal=69%",
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING,,30,-0.30125266,-1.0310463,0.41275796,0.76278514,1.0,5313,"tags=57%, list=33%, signal=85%",
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,,42,-0.27610373,-1.0309737,0.21538462,0.76246834,1.0,4327,"tags=40%, list=27%, signal=55%",
GO_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,GO_NUCLEOTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,,18,-0.3309525,-1.0307037,0.4859287,0.76254857,1.0,2124,"tags=28%, list=13%, signal=32%",
GO_MITOPHAGY,GO_MITOPHAGY,,19,-0.39321974,-1.0299399,0.38836774,0.76372707,1.0,4291,"tags=58%, list=27%, signal=79%",
GO_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT,GO_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT,,98,-0.23897266,-1.0294757,0.32459676,0.7642231,1.0,3522,"tags=29%, list=22%, signal=36%",
GO_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI,GO_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI,,74,-0.26544112,-1.0293847,0.52307695,0.76384497,1.0,4877,"tags=43%, list=30%, signal=62%",
GO_REGULATION_OF_GLIOGENESIS,GO_REGULATION_OF_GLIOGENESIS,,91,-0.28003946,-1.0286089,0.22131148,0.76483816,1.0,3038,"tags=32%, list=19%, signal=39%",
GO_RESPONSE_TO_CAFFEINE,GO_RESPONSE_TO_CAFFEINE,,15,-0.4778042,-1.0283979,0.21696253,0.76446027,1.0,2831,"tags=40%, list=18%, signal=49%",
GO_REGULATION_OF_MYELINATION,GO_REGULATION_OF_MYELINATION,,31,-0.33432487,-1.0283406,0.44375,0.76412576,1.0,4149,"tags=39%, list=26%, signal=52%",
GO_MICROTUBULE_PLUS_END,GO_MICROTUBULE_PLUS_END,,19,-0.38300425,-1.0276068,0.37995824,0.7655054,1.0,3011,"tags=42%, list=19%, signal=52%",
GO_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,GO_CYTOPLASMIC_MICROTUBULE_ORGANIZATION,,50,-0.3079357,-1.0274141,0.2580645,0.76540583,1.0,3766,"tags=38%, list=23%, signal=49%",
GO_NEGATIVE_REGULATION_OF_ENDOCYTOSIS,GO_NEGATIVE_REGULATION_OF_ENDOCYTOSIS,,35,-0.31486836,-1.0274062,0.36327344,0.76492083,1.0,3926,"tags=40%, list=24%, signal=53%",
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,,25,-0.36623693,-1.027237,0.46850392,0.764735,1.0,5393,"tags=56%, list=34%, signal=84%",
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,,23,-0.26156595,-1.0270411,0.4163498,0.7649428,1.0,4327,"tags=43%, list=27%, signal=59%",
PID_IL12_STAT4_PATHWAY,PID_IL12_STAT4_PATHWAY,,15,-0.42370847,-1.0265455,0.33739838,0.7654646,1.0,4537,"tags=60%, list=28%, signal=84%",
GO_REGULATION_OF_RESPONSE_TO_WOUNDING,GO_REGULATION_OF_RESPONSE_TO_WOUNDING,,113,-0.2722282,-1.0264208,0.31189084,0.7651234,1.0,2956,"tags=27%, list=18%, signal=33%",
GO_ENDOCARDIAL_CUSHION_FORMATION,GO_ENDOCARDIAL_CUSHION_FORMATION,,21,-0.3286626,-1.0262585,0.519305,0.76493996,1.0,108,"tags=14%, list=1%, signal=14%",
PID_IL8_CXCR1_PATHWAY,PID_IL8_CXCR1_PATHWAY,,22,-0.39700025,-1.0255672,0.18087319,0.7659751,1.0,1523,"tags=32%, list=9%, signal=35%",
REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS,REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS,,15,-0.39587972,-1.0251213,0.4069098,0.7666691,1.0,4610,"tags=47%, list=29%, signal=65%",
PID_AJDISS_2PATHWAY,PID_AJDISS_2PATHWAY,,44,-0.28410867,-1.0248219,0.274,0.7668247,1.0,4327,"tags=43%, list=27%, signal=59%",
GO_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION,GO_POSITIVE_REGULATION_OF_PROTEIN_ACETYLATION,,38,-0.30834234,-1.0247189,0.47058824,0.7664855,1.0,2423,"tags=21%, list=15%, signal=25%",
GO_PRC1_COMPLEX,GO_PRC1_COMPLEX,,15,-0.3564337,-1.0243595,0.41472867,0.7668281,1.0,2475,"tags=27%, list=15%, signal=31%",
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,,89,-0.27067304,-1.0238898,0.43076923,0.76728237,1.0,4537,"tags=40%, list=28%, signal=56%",
GO_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,GO_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,,27,-0.36366728,-1.0237565,0.2962264,0.7671944,1.0,5130,"tags=56%, list=32%, signal=82%",
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,,24,-0.28897956,-1.0236443,0.28107074,0.76696306,1.0,4907,"tags=46%, list=31%, signal=66%",
BIOCARTA_P38MAPK_PATHWAY,BIOCARTA_P38MAPK_PATHWAY,,35,-0.28831667,-1.0234869,0.109311745,0.76672655,1.0,282,"tags=11%, list=2%, signal=12%",
GO_MICROTUBULE_POLYMERIZATION,GO_MICROTUBULE_POLYMERIZATION,,63,-0.29476318,-1.0233252,0.19624217,0.7665369,1.0,4215,"tags=38%, list=26%, signal=51%",
PID_TCR_PATHWAY,PID_TCR_PATHWAY,,46,-0.2941774,-1.0233141,0.29341316,0.7660563,1.0,4573,"tags=43%, list=28%, signal=61%",
PID_HDAC_CLASSII_PATHWAY,PID_HDAC_CLASSII_PATHWAY,,31,-0.29470158,-1.0232849,0.36798337,0.7656347,1.0,3869,"tags=39%, list=24%, signal=51%",
GO_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,GO_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION,,64,-0.22206384,-1.0229452,0.3844697,0.7660851,1.0,4537,"tags=34%, list=28%, signal=48%",
GO_LENS_FIBER_CELL_DIFFERENTIATION,GO_LENS_FIBER_CELL_DIFFERENTIATION,,25,-0.29673728,-1.0227143,0.30994153,0.76603544,1.0,1499,"tags=24%, list=9%, signal=26%",
GO_T_HELPER_1_TYPE_IMMUNE_RESPONSE,GO_T_HELPER_1_TYPE_IMMUNE_RESPONSE,,23,-0.30238158,-1.0223658,0.41078067,0.766439,1.0,2868,"tags=30%, list=18%, signal=37%",
GO_LAMELLIPODIUM_MEMBRANE,GO_LAMELLIPODIUM_MEMBRANE,,21,-0.35892004,-1.0221677,0.4108818,0.76646316,1.0,3752,"tags=43%, list=23%, signal=56%",
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING,,63,-0.2806931,-1.0218393,0.2811245,0.766887,1.0,4588,"tags=43%, list=29%, signal=60%",
